File_Name,Bbox,Height,Width,Quad
train_456.png,"[657.6428571428571, 605.4285714285713, 757.1428571428571, 542.8571428571429]",1316,2833,Lower Right
train_466.png,"[1484.5555555555554, 227.4074074074074, 783.3333333333333, 579.6296296296296]",1316,2895,Upper Left
train_466.png,"[634.5555555555555, 223.7037037037037, 868.5185185185184, 579.6296296296296]",1316,2895,Upper Right
train_466.png,"[1473.4444444444443, 566.2962962962962, 955.5555555555557, 640.7407407407408]",1316,2895,Lower Left
train_466.png,"[604.9259259259259, 599.6296296296296, 883.3333333333333, 592.5925925925926]",1316,2895,Lower Right
train_263.png,"[683.4339622641509, 300.4528301886792, 777.3584905660376, 454.7169811320755]",1316,2967,Upper Right
train_263.png,"[1453.245283018868, 298.566037735849, 818.8679245283017, 441.5094339622642]",1316,2967,Upper Left
train_263.png,"[1483.433962264151, 700.4528301886792, 769.8113207547167, 409.433962264151]",1316,2967,Lower Left
train_263.png,"[717.3962264150942, 730.6415094339623, 766.0377358490567, 390.566037735849]",1316,2967,Lower Right
train_240.png,"[675.2857142857142, 446.4999999999999, 700.0, 367.8571428571428]",1316,2829,Upper Right
train_240.png,"[1366.3571428571427, 441.1428571428571, 741.0714285714284, 373.21428571428555]",1316,2829,Upper Left
train_240.png,"[1394.9285714285713, 735.7857142857142, 755.3571428571429, 444.6428571428571]",1316,2829,Lower Left
train_240.png,"[616.3571428571428, 733.9999999999999, 782.142857142857, 449.9999999999999]",1316,2829,Lower Right
train_166.png,"[1463.25, 375.25, 665.625, 396.875]",1316,2966,Upper Left
train_166.png,"[875.75, 415.875, 593.75, 368.75]",1316,2966,Upper Right
train_166.png,"[1472.625, 590.875, 753.125, 515.625]",1316,2966,Lower Left
train_166.png,"[753.875, 600.25, 740.625, 509.375]",1316,2966,Lower Right
train_603.png,"[1355.5714285714284, 339.57142857142844, 868.5714285714284, 340.0]",1316,2724,Upper Left
train_603.png,"[521.2857142857142, 348.1428571428571, 845.7142857142856, 342.85714285714266]",1316,2724,Upper Right
train_603.png,"[1361.2857142857142, 573.8571428571427, 985.7142857142858, 474.2857142857142]",1316,2724,Lower Left
train_603.png,"[432.71428571428567, 591.0, 945.7142857142857, 471.42857142857133]",1316,2724,Lower Right
train_604.png,"[697.2592592592592, 189.81481481481478, 738.8888888888888, 481.4814814814814]",1316,2940,Upper Right
train_604.png,"[1419.4814814814813, 217.59259259259255, 833.3333333333335, 457.40740740740733]",1316,2940,Upper Left
train_604.png,"[1469.4814814814813, 521.2962962962962, 885.1851851851852, 561.1111111111112]",1316,2940,Lower Left
train_604.png,"[658.3703703703703, 515.7407407407406, 829.6296296296297, 572.2222222222222]",1316,2940,Lower Right
train_199.png,"[1510.181818181818, 450.9090909090909, 976.3636363636365, 398.18181818181813]",1504,2868,Upper Left
train_199.png,"[566.5454545454545, 429.090909090909, 963.6363636363635, 409.0909090909091]",1504,2868,Upper Right
train_199.png,"[1484.7272727272725, 756.3636363636363, 1060.0, 485.4545454545455]",1504,2868,Lower Left
train_199.png,"[433.81818181818176, 809.090909090909, 1052.7272727272727, 425.4545454545455]",1504,2868,Lower Right
train_285.png,"[1422.4545454545453, 307.81818181818176, 852.7272727272727, 414.5454545454545]",1316,2879,Upper Left
train_285.png,"[582.4545454545454, 302.3636363636364, 850.9090909090909, 427.27272727272714]",1316,2879,Upper Right
train_285.png,"[1409.7272727272725, 635.090909090909, 872.727272727273, 458.18181818181824]",1316,2879,Lower Left
train_285.png,"[580.6363636363636, 622.3636363636363, 832.7272727272726, 472.72727272727275]",1316,2879,Lower Right
train_319.png,"[647.8771929824561, 373.8947368421052, 743.8596491228068, 428.0701754385965]",1316,2777,Upper Right
train_319.png,"[1384.7192982456138, 372.1403508771929, 749.1228070175437, 436.8421052631579]",1316,2777,Upper Left
train_319.png,"[1381.2105263157894, 630.0350877192982, 826.3157894736839, 501.7543859649122]",1316,2777,Lower Left
train_319.png,"[563.6666666666666, 631.7894736842104, 824.5614035087718, 521.0526315789473]",1316,2777,Lower Right
train_210.png,"[722.5, 352.0, 685.0, 420.0]",1316,2833,Upper Right
train_210.png,"[1412.5, 344.5, 692.5, 427.5]",1316,2833,Upper Left
train_210.png,"[1420.0, 574.5, 787.5, 552.5]",1316,2833,Lower Left
train_210.png,"[645.0, 562.0, 777.5, 565.0]",1316,2833,Lower Right
train_400.png,"[1489.5348837209303, 480.2325581395349, 737.2093023255811, 454.6511627906977]",1504,2868,Upper Left
train_400.png,"[768.6046511627907, 524.4186046511628, 727.9069767441862, 417.4418604651163]",1504,2868,Upper Right
train_400.png,"[1468.6046511627908, 753.4883720930233, 886.0465116279067, 510.4651162790698]",1504,2868,Lower Left
train_400.png,"[708.1395348837209, 858.1395348837209, 768.6046511627908, 422.09302325581393]",1504,2868,Lower Right
train_502.png,"[578.9649122807017, 342.42105263157885, 833.3333333333331, 391.2280701754386]",1316,2794,Upper Right
train_502.png,"[1403.5263157894735, 331.8947368421052, 771.9298245614034, 373.6842105263157]",1316,2794,Upper Left
train_502.png,"[1392.9999999999998, 686.2807017543859, 770.1754385964912, 421.0526315789474]",1316,2794,Lower Left
train_502.png,"[592.9999999999999, 695.0526315789473, 836.8421052631578, 421.0526315789473]",1316,2794,Lower Right
train_573.png,"[1449.4074074074074, 423.7037037037037, 633.333333333333, 340.74074074074065]",1316,2922,Upper Left
train_573.png,"[858.6666666666666, 351.4814814814814, 601.8518518518518, 424.07407407407413]",1316,2922,Upper Right
train_573.png,"[1451.2592592592591, 708.8888888888888, 685.1851851851852, 409.25925925925924]",1316,2922,Lower Left
train_573.png,"[758.6666666666666, 586.6666666666666, 722.2222222222221, 520.3703703703703]",1316,2922,Lower Right
train_588.png,"[748.2592592592592, 293.5185185185185, 698.1481481481482, 429.62962962962956]",1316,2942,Upper Right
train_588.png,"[1420.4814814814813, 310.1851851851851, 681.4814814814818, 416.66666666666663]",1316,2942,Upper Left
train_588.png,"[1407.5185185185185, 584.2592592592592, 766.6666666666667, 507.4074074074073]",1316,2942,Lower Left
train_588.png,"[640.8518518518518, 569.4444444444443, 770.3703703703703, 537.037037037037]",1316,2942,Lower Right
train_204.png,"[1472.0, 259.0, 724.0, 454.0]",1316,2866,Upper Left
train_204.png,"[742.0, 361.0, 734.0, 358.0]",1316,2866,Upper Right
train_204.png,"[1440.0, 521.0, 870.0, 546.0]",1316,2866,Lower Left
train_204.png,"[592.0, 551.0, 866.0, 514.0]",1316,2866,Lower Right
train_250.png,"[1511.9999999999998, 478.18181818181813, 909.0909090909092, 441.81818181818187]",1504,2868,Upper Left
train_250.png,"[593.8181818181818, 372.7272727272727, 952.7272727272727, 538.181818181818]",1504,2868,Upper Right
train_250.png,"[1511.9999999999998, 732.7272727272726, 980.0000000000002, 590.9090909090909]",1504,2868,Lower Left
train_250.png,"[513.8181818181818, 758.1818181818181, 1025.4545454545455, 572.7272727272726]",1504,2868,Lower Right
train_266.png,"[614.4545454545454, 314.72727272727263, 798.1818181818181, 385.4545454545455]",1316,2888,Upper Right
train_266.png,"[1407.181818181818, 309.27272727272725, 872.7272727272725, 385.4545454545454]",1316,2888,Upper Left
train_266.png,"[1416.2727272727273, 678.3636363636363, 858.1818181818182, 389.090909090909]",1316,2888,Lower Left
train_266.png,"[567.1818181818181, 636.5454545454545, 867.2727272727271, 438.181818181818]",1316,2888,Lower Right
train_127.png,"[1376.941176470588, 260.2941176470588, 873.5294117647061, 367.6470588235293]",1316,2820,Upper Left
train_127.png,"[594.5882352941176, 260.2941176470588, 788.2352941176471, 467.6470588235293]",1316,2820,Upper Right
train_127.png,"[1456.3529411764705, 530.8823529411764, 876.4705882352939, 500.0]",1316,2820,Lower Left
train_127.png,"[559.2941176470588, 607.3529411764705, 914.7058823529412, 438.2352941176471]",1316,2820,Lower Right
train_451.png,"[1421.2352941176468, 442.6470588235293, 752.9411764705883, 361.7647058823529]",1316,2839,Upper Left
train_451.png,"[650.6470588235294, 460.2941176470588, 785.2941176470587, 350.0]",1316,2839,Upper Right
train_451.png,"[1438.8823529411764, 651.4705882352939, 805.8823529411764, 529.4117647058824]",1316,2839,Lower Left
train_451.png,"[609.470588235294, 742.6470588235293, 885.2941176470589, 432.3529411764705]",1316,2839,Lower Right
train_313.png,"[1450.75, 344.0, 728.125, 365.625]",1316,2966,Upper Left
train_313.png,"[775.75, 334.625, 709.375, 381.25]",1316,2966,Upper Right
train_313.png,"[1488.25, 587.75, 828.125, 484.375]",1316,2966,Lower Left
train_313.png,"[707.0, 547.125, 862.5, 543.75]",1316,2966,Lower Right
train_428.png,"[727.8571428571428, 358.9999999999999, 714.2857142857143, 412.5]",1316,2828,Upper Right
train_428.png,"[1431.4285714285713, 348.2857142857142, 708.9285714285713, 426.7857142857142]",1316,2828,Upper Left
train_428.png,"[1415.3571428571427, 667.9285714285713, 712.5, 473.2142857142858]",1316,2828,Lower Left
train_428.png,"[713.5714285714286, 632.2142857142857, 749.9999999999999, 505.3571428571428]",1316,2828,Lower Right
train_273.png,"[789.5454545454545, 311.090909090909, 687.2727272727273, 383.6363636363636]",1316,2899,Upper Right
train_273.png,"[1471.3636363636363, 318.36363636363626, 641.8181818181818, 372.72727272727275]",1316,2899,Upper Left
train_273.png,"[1444.090909090909, 611.090909090909, 770.909090909091, 450.909090909091]",1316,2899,Lower Left
train_273.png,"[734.9999999999999, 580.1818181818181, 730.9090909090909, 485.4545454545454]",1316,2899,Lower Right
train_101.png,"[674.4545454545454, 214.7272727272727, 765.4545454545454, 443.63636363636357]",1316,2888,Upper Right
train_101.png,"[1416.2727272727273, 216.5454545454545, 807.2727272727273, 436.3636363636364]",1316,2888,Upper Left
train_101.png,"[1445.3636363636363, 538.3636363636363, 885.4545454545453, 512.7272727272727]",1316,2888,Lower Left
train_101.png,"[629.0, 558.3636363636363, 829.090909090909, 496.36363636363626]",1316,2888,Lower Right
train_169.png,"[1531.0754716981132, 386.9622641509434, 716.9811320754716, 362.2641509433962]",1316,2991,Upper Left
train_169.png,"[963.1509433962264, 386.9622641509434, 599.9999999999999, 366.0377358490566]",1316,2991,Upper Right
train_169.png,"[1514.0943396226414, 581.3018867924528, 828.3018867924527, 486.7924528301886]",1316,2991,Lower Left
train_169.png,"[738.622641509434, 596.3962264150942, 788.6792452830188, 492.4528301886793]",1316,2991,Lower Right
train_303.png,"[728.2051282051282, 399.35897435897436, 694.8717948717949, 364.102564102564]",1316,2780,Upper Right
train_303.png,"[1415.3846153846152, 386.53846153846155, 697.4358974358975, 366.66666666666663]",1316,2780,Upper Left
train_303.png,"[1410.2564102564102, 650.6410256410256, 805.1282051282051, 438.46153846153834]",1316,2780,Lower Left
train_303.png,"[594.8717948717948, 681.4102564102564, 835.8974358974359, 438.46153846153857]",1316,2780,Lower Right
train_511.png,"[1363.8571428571427, 322.42857142857133, 794.6428571428573, 428.57142857142856]",1316,2824,Upper Left
train_511.png,"[695.9999999999999, 315.2857142857142, 683.9285714285714, 469.6428571428571]",1316,2824,Upper Right
train_511.png,"[1383.4999999999998, 647.4285714285713, 900.0000000000002, 444.6428571428571]",1316,2824,Lower Left
train_511.png,"[672.7857142857142, 729.5714285714284, 735.7142857142856, 401.7857142857142]",1316,2824,Lower Right
train_162.png,"[648.3571428571428, 362.57142857142856, 771.4285714285714, 391.07142857142844]",1316,2843,Upper Right
train_162.png,"[1417.9999999999998, 373.2857142857142, 769.6428571428571, 382.1428571428571]",1316,2843,Upper Left
train_162.png,"[1430.4999999999998, 655.4285714285713, 753.5714285714287, 505.3571428571429]",1316,2843,Lower Left
train_162.png,"[653.7142857142857, 651.8571428571428, 805.3571428571428, 482.142857142857]",1316,2843,Lower Right
train_255.png,"[446.75, 224.0, 525.0, 327.5]",976,1976,Upper Right
train_255.png,"[955.5, 195.25, 486.25, 353.75]",976,1976,Upper Left
train_255.png,"[959.25, 396.5, 513.75, 395.0]",976,1976,Lower Left
train_255.png,"[410.5, 431.5, 562.5, 370.0]",976,1976,Lower Right
train_485.png,"[1479.6610169491526, 344.35593220338984, 759.3220338983053, 477.96610169491527]",1316,2922,Upper Left
train_485.png,"[779.6610169491526, 354.52542372881356, 698.3050847457628, 479.6610169491526]",1316,2922,Upper Right
train_485.png,"[1522.033898305085, 613.8474576271187, 815.2542372881355, 571.1864406779662]",1316,2922,Lower Left
train_485.png,"[683.0508474576271, 622.3220338983051, 842.3728813559322, 586.4406779661017]",1316,2922,Lower Right
train_436.png,"[1466.7272727272727, 232.96969696969688, 712.1212121212118, 509.0909090909091]",1316,2948,Upper Left
train_436.png,"[772.7878787878788, 287.5151515151515, 700.0, 463.6363636363635]",1316,2948,Upper Right
train_436.png,"[1472.7878787878788, 502.6666666666665, 845.4545454545453, 587.878787878788]",1316,2948,Lower Left
train_436.png,"[612.1818181818181, 499.6363636363635, 869.6969696969696, 600.0]",1316,2948,Lower Right
train_645.png,"[614.3636363636364, 509.6060606060605, 869.6969696969696, 433.33333333333326]",1504,2868,Upper Right
train_645.png,"[1450.7272727272727, 476.27272727272725, 909.0909090909088, 469.69696969696975]",1504,2868,Upper Left
train_645.png,"[1508.3030303030303, 827.7878787878788, 939.3939393939393, 503.030303030303]",1504,2868,Lower Left
train_645.png,"[547.6969696969696, 818.6969696969697, 996.9696969696969, 524.242424242424]",1504,2868,Lower Right
train_438.png,"[1465.7924528301885, 324.6981132075472, 728.3018867924527, 416.9811320754717]",1316,2952,Upper Left
train_438.png,"[892.2075471698113, 315.2641509433962, 600.0, 428.3018867924528]",1316,2952,Upper Right
train_438.png,"[1465.7924528301885, 732.2452830188679, 760.3773584905659, 371.69811320754707]",1316,2952,Lower Left
train_438.png,"[879.0, 649.2264150943396, 616.9811320754716, 460.37735849056605]",1316,2952,Lower Right
train_388.png,"[745.9090909090909, 351.090909090909, 678.1818181818181, 405.4545454545455]",1316,2860,Upper Right
train_388.png,"[1409.5454545454545, 358.36363636363626, 770.909090909091, 392.72727272727275]",1316,2860,Upper Left
train_388.png,"[1424.090909090909, 672.9090909090909, 858.181818181818, 432.72727272727263]",1316,2860,Lower Left
train_388.png,"[671.3636363636363, 647.4545454545454, 761.8181818181818, 469.0909090909091]",1316,2860,Lower Right
train_220.png,"[855.3636363636363, 483.27272727272725, 678.1818181818182, 421.81818181818176]",1504,2868,Upper Right
train_220.png,"[1506.2727272727273, 472.36363636363626, 638.1818181818182, 436.3636363636365]",1504,2868,Upper Left
train_220.png,"[1380.8181818181818, 819.6363636363635, 839.9999999999998, 501.81818181818176]",1504,2868,Lower Left
train_220.png,"[698.9999999999999, 768.7272727272726, 745.4545454545454, 534.5454545454546]",1504,2868,Lower Right
train_591.png,"[723.4814814814814, 345.3703703703703, 796.2962962962962, 468.5185185185186]",1316,2948,Upper Right
train_591.png,"[1492.0, 408.33333333333326, 703.7037037037035, 405.55555555555566]",1316,2948,Upper Left
train_591.png,"[1471.6296296296296, 689.8148148148148, 779.6296296296296, 475.92592592592587]",1316,2948,Lower Left
train_591.png,"[619.7777777777777, 550.9259259259259, 877.7777777777777, 618.5185185185185]",1316,2948,Lower Right
train_505.png,"[1443.75, 390.875, 700.0, 384.375]",1316,3003,Upper Left
train_505.png,"[793.75, 406.5, 646.875, 362.5]",1316,3003,Upper Right
train_505.png,"[1450.0, 615.875, 734.375, 475.0]",1316,3003,Lower Left
train_505.png,"[743.75, 625.25, 709.375, 481.25]",1316,3003,Lower Right
train_291.png,"[732.4444444444443, 305.1851851851851, 733.3333333333333, 474.07407407407413]",1316,2914,Upper Right
train_291.png,"[1462.074074074074, 307.03703703703695, 744.4444444444443, 468.5185185185186]",1316,2914,Upper Left
train_291.png,"[1456.5185185185185, 553.3333333333333, 918.5185185185185, 590.7407407407406]",1316,2914,Lower Left
train_291.png,"[647.2592592592592, 555.1851851851851, 849.9999999999999, 590.7407407407408]",1316,2914,Lower Right
train_510.png,"[1380.4285714285713, 353.8571428571428, 779.9999999999998, 397.142857142857]",1316,2728,Upper Left
train_510.png,"[608.9999999999999, 319.57142857142844, 779.9999999999999, 437.1428571428571]",1316,2728,Upper Right
train_510.png,"[1354.7142857142856, 593.8571428571427, 877.1428571428571, 542.8571428571429]",1316,2728,Lower Left
train_510.png,"[531.8571428571428, 579.5714285714284, 839.9999999999999, 568.5714285714284]",1316,2728,Lower Right
train_29.png,"[494.25, 276.5, 458.75, 263.75]",976,1976,Upper Right
train_29.png,"[949.25, 274.0, 450.0, 268.75]",976,1976,Upper Left
train_29.png,"[941.75, 504.0, 445.0, 252.5]",976,1976,Lower Left
train_29.png,"[508.0, 499.0, 438.75, 261.25]",976,1976,Lower Right
train_44.png,"[1427.090909090909, 389.6363636363636, 798.181818181818, 399.9999999999999]",1316,2840,Upper Left
train_44.png,"[823.4545454545454, 346.0, 607.2727272727271, 443.6363636363635]",1316,2840,Upper Right
train_44.png,"[570.7272727272726, 607.8181818181818, 870.9090909090909, 523.6363636363635]",1316,2840,Lower Right
train_44.png,"[1443.4545454545453, 642.3636363636363, 967.2727272727273, 505.4545454545455]",1316,2840,Lower Left
train_434.png,"[1386.5882352941176, 386.7647058823528, 741.1764705882351, 402.9411764705882]",1316,2804,Upper Left
train_434.png,"[686.5882352941176, 392.6470588235294, 702.9411764705883, 408.8235294117645]",1316,2804,Upper Right
train_434.png,"[1398.3529411764705, 607.3529411764705, 797.0588235294115, 544.1176470588234]",1316,2804,Lower Left
train_434.png,"[563.0588235294117, 654.4117647058822, 852.9411764705883, 517.6470588235295]",1316,2804,Lower Right
train_274.png,"[1447.549019607843, 467.17647058823525, 643.1372549019607, 347.0588235294118]",1316,2805,Upper Left
train_274.png,"[720.0980392156863, 449.52941176470586, 727.4509803921568, 358.82352941176464]",1316,2805,Upper Right
train_274.png,"[1427.9411764705883, 694.627450980392, 788.2352941176468, 460.7843137254904]",1316,2805,Lower Left
train_274.png,"[610.2941176470589, 678.9411764705883, 837.2549019607842, 501.9607843137253]",1316,2805,Lower Right
train_372.png,"[666.060606060606, 255.0, 772.7272727272727, 445.4545454545455]",1316,2832,Upper Right
train_372.png,"[1432.7272727272727, 239.84848484848487, 796.9696969696968, 448.4848484848484]",1316,2832,Upper Left
train_372.png,"[1435.7575757575758, 582.2727272727273, 881.8181818181818, 509.090909090909]",1316,2832,Lower Left
train_372.png,"[626.6666666666666, 609.5454545454545, 842.4242424242424, 487.87878787878776]",1316,2832,Lower Right
train_417.png,"[1479.7551020408164, 408.48979591836735, 644.8979591836733, 428.57142857142856]",1316,2941,Upper Left
train_417.png,"[828.7346938775511, 418.6938775510205, 653.0612244897959, 420.40816326530603]",1316,2941,Upper Right
train_417.png,"[1451.1836734693877, 592.1632653061224, 830.6122448979593, 563.2653061224491]",1316,2941,Lower Left
train_417.png,"[636.8979591836735, 575.8367346938776, 834.6938775510205, 585.7142857142858]",1316,2941,Lower Right
train_415.png,"[708.4999999999999, 257.21428571428567, 755.3571428571428, 439.2857142857142]",1316,2850,Upper Right
train_415.png,"[1433.4999999999998, 258.99999999999994, 775.0000000000002, 423.2142857142857]",1316,2850,Upper Left
train_415.png,"[1456.7142857142856, 625.0714285714284, 794.6428571428571, 482.1428571428571]",1316,2850,Lower Left
train_415.png,"[706.7142857142857, 660.7857142857142, 780.3571428571428, 444.6428571428571]",1316,2850,Lower Right
train_331.png,"[790.8181818181818, 314.72727272727263, 681.8181818181818, 430.9090909090909]",1316,2888,Upper Right
train_331.png,"[1470.8181818181818, 331.090909090909, 612.7272727272727, 432.72727272727275]",1316,2888,Upper Left
train_331.png,"[1472.6363636363635, 618.3636363636363, 741.818181818182, 525.4545454545455]",1316,2888,Lower Left
train_331.png,"[752.6363636363636, 636.5454545454545, 738.1818181818181, 510.90909090909076]",1316,2888,Lower Right
train_247.png,"[1533.9999999999998, 309.09090909090907, 980.0000000000002, 536.3636363636363]",1504,2872,Upper Left
train_247.png,"[537.6363636363636, 318.18181818181813, 1023.6363636363636, 527.2727272727273]",1504,2872,Upper Right
train_247.png,"[1501.2727272727273, 659.9999999999999, 1052.7272727272727, 627.2727272727274]",1504,2872,Lower Left
train_247.png,"[448.5454545454545, 670.9090909090909, 1056.3636363636363, 659.9999999999999]",1504,2872,Lower Right
train_243.png,"[1492.969696969697, 469.33333333333326, 730.30303030303, 369.69696969696975]",1316,2952,Upper Left
train_243.png,"[762.6666666666666, 466.30303030303025, 736.3636363636364, 400.0]",1316,2952,Upper Right
train_243.png,"[1486.9090909090908, 772.3636363636363, 772.7272727272727, 348.4848484848485]",1316,2952,Lower Left
train_243.png,"[729.3333333333333, 763.2727272727273, 766.6666666666667, 363.6363636363635]",1316,2952,Lower Right
train_332.png,"[1488.3636363636363, 440.0, 985.4545454545453, 507.27272727272725]",1504,2868,Upper Left
train_332.png,"[582.9090909090909, 463.6363636363636, 918.1818181818181, 483.6363636363636]",1504,2868,Upper Right
train_332.png,"[1495.6363636363635, 807.2727272727273, 987.272727272727, 525.4545454545453]",1504,2868,Lower Left
train_332.png,"[457.45454545454544, 761.8181818181818, 1047.272727272727, 550.9090909090908]",1504,2868,Lower Right
train_276.png,"[698.3636363636363, 380.18181818181813, 805.4545454545455, 396.3636363636364]",1316,2874,Upper Right
train_276.png,"[1492.9090909090908, 383.81818181818176, 645.4545454545453, 396.36363636363626]",1316,2874,Upper Left
train_276.png,"[1398.3636363636363, 672.9090909090909, 779.9999999999998, 472.72727272727263]",1316,2874,Lower Left
train_276.png,"[631.090909090909, 640.1818181818181, 789.090909090909, 512.7272727272726]",1316,2874,Lower Right
train_551.png,"[1476.6734693877552, 322.7755102040817, 671.4285714285716, 426.53061224489784]",1316,2959,Upper Left
train_551.png,"[813.4081632653061, 345.22448979591843, 677.5510204081633, 408.1632653061223]",1316,2959,Upper Right
train_551.png,"[1505.2448979591836, 565.6326530612245, 812.2448979591836, 514.2857142857143]",1316,2959,Lower Left
train_551.png,"[701.1632653061224, 569.7142857142858, 842.8571428571429, 526.5306122448978]",1316,2959,Lower Right
train_170.png,"[1473.8181818181818, 390.9090909090909, 1018.1818181818182, 445.4545454545454]",1504,2868,Upper Left
train_170.png,"[590.1818181818181, 278.18181818181813, 905.4545454545454, 545.4545454545454]",1504,2868,Upper Right
train_170.png,"[1468.3636363636363, 687.2727272727273, 1079.9999999999998, 600.0]",1504,2868,Lower Left
train_170.png,"[501.09090909090907, 716.3636363636363, 970.9090909090908, 580.0]",1504,2868,Lower Right
train_407.png,"[1422.3571428571427, 390.2857142857142, 900.0, 328.57142857142856]",1316,2816,Upper Left
train_407.png,"[593.7857142857142, 370.6428571428571, 844.6428571428571, 344.6428571428571]",1316,2816,Upper Right
train_407.png,"[1397.3571428571427, 640.2857142857142, 1035.7142857142858, 448.21428571428555]",1316,2816,Lower Left
train_407.png,"[493.7857142857142, 658.1428571428571, 919.6428571428571, 421.42857142857133]",1316,2816,Lower Right
train_529.png,"[1412.0, 323.0, 732.0, 376.0]",1316,2861,Upper Left
train_529.png,"[616.0, 217.0, 806.0, 492.0]",1316,2861,Upper Right
train_529.png,"[1418.0, 563.0, 852.0, 518.0]",1316,2861,Lower Left
train_529.png,"[486.0, 555.0, 960.0, 524.0]",1316,2861,Lower Right
train_84.png,"[1442.8181818181818, 263.27272727272725, 778.7878787878788, 503.030303030303]",1316,2882,Upper Left
train_84.png,"[715.5454545454545, 284.4848484848484, 739.3939393939393, 481.81818181818187]",1316,2882,Upper Right
train_84.png,"[1451.9090909090908, 593.5757575757575, 866.6666666666667, 536.3636363636363]",1316,2882,Lower Left
train_84.png,"[588.2727272727273, 584.4848484848485, 869.6969696969697, 560.6060606060605]",1316,2882,Lower Right
train_467.png,"[635.7857142857142, 378.6428571428571, 741.0714285714284, 366.07142857142856]",1316,2826,Upper Right
train_467.png,"[1369.7142857142856, 385.7857142857142, 783.9285714285713, 353.57142857142856]",1316,2826,Upper Left
train_467.png,"[1387.5714285714284, 719.7142857142857, 778.5714285714284, 442.8571428571428]",1316,2826,Lower Left
train_467.png,"[641.1428571428571, 676.8571428571428, 773.2142857142856, 491.07142857142856]",1316,2826,Lower Right
train_664.png,"[844.148148148148, 347.2222222222222, 655.5555555555557, 401.85185185185173]",1316,2956,Upper Right
train_664.png,"[1496.0, 337.96296296296293, 675.9259259259256, 414.81481481481467]",1316,2956,Upper Left
train_664.png,"[1483.037037037037, 604.6296296296296, 814.8148148148148, 512.962962962963]",1316,2956,Lower Left
train_664.png,"[727.4814814814814, 632.4074074074074, 772.2222222222223, 488.8888888888889]",1316,2956,Lower Right
train_102.png,"[1519.2727272727273, 594.5454545454545, 919.9999999999998, 403.6363636363635]",1504,2868,Upper Left
train_102.png,"[592.0, 572.7272727272726, 932.7272727272725, 414.5454545454546]",1504,2868,Upper Right
train_102.png,"[1482.9090909090908, 849.090909090909, 979.9999999999998, 483.6363636363635]",1504,2868,Lower Left
train_102.png,"[444.7272727272727, 889.090909090909, 1054.5454545454545, 481.81818181818176]",1504,2868,Lower Right
train_615.png,"[1448.148148148148, 316.2962962962963, 820.3703703703702, 405.55555555555543]",1316,2938,Upper Left
train_615.png,"[607.4074074074074, 321.85185185185185, 881.4814814814813, 403.7037037037037]",1316,2938,Upper Right
train_615.png,"[1475.9259259259259, 645.9259259259259, 885.185185185185, 492.5925925925926]",1316,2938,Lower Left
train_615.png,"[640.7407407407406, 588.5185185185185, 844.4444444444443, 553.7037037037037]",1316,2938,Lower Right
train_330.png,"[1472.7878787878788, 339.030303030303, 709.0909090909092, 400.0]",1316,2948,Upper Left
train_330.png,"[824.3030303030303, 366.30303030303025, 657.5757575757575, 381.81818181818176]",1316,2948,Upper Right
train_330.png,"[1494.0, 517.8181818181818, 812.121212121212, 545.4545454545455]",1316,2948,Lower Left
train_330.png,"[700.060606060606, 539.030303030303, 824.2424242424242, 542.4242424242423]",1316,2948,Lower Right
train_496.png,"[721.2857142857142, 432.21428571428567, 714.2857142857142, 353.57142857142856]",1316,2822,Upper Right
train_496.png,"[1392.7142857142856, 382.21428571428567, 714.2857142857144, 346.42857142857133]",1316,2822,Upper Left
train_496.png,"[1421.2857142857142, 662.5714285714284, 689.2857142857142, 407.1428571428571]",1316,2822,Lower Left
train_496.png,"[665.9285714285713, 728.642857142857, 828.5714285714284, 391.07142857142856]",1316,2822,Lower Right
train_79.png,"[726.037037037037, 308.33333333333326, 750.0, 407.4074074074074]",1316,2942,Upper Right
train_79.png,"[1468.6296296296296, 308.33333333333326, 716.6666666666665, 407.4074074074074]",1316,2942,Upper Left
train_79.png,"[1466.7777777777776, 637.9629629629629, 748.148148148148, 492.5925925925925]",1316,2942,Lower Left
train_79.png,"[720.4814814814814, 626.8518518518518, 757.4074074074073, 505.55555555555554]",1316,2942,Lower Right
train_437.png,"[1440.8181818181818, 431.4545454545454, 690.9090909090908, 318.18181818181813]",1316,2882,Upper Left
train_437.png,"[728.090909090909, 431.4545454545454, 716.3636363636363, 336.3636363636364]",1316,2882,Upper Right
train_437.png,"[1464.4545454545453, 711.4545454545454, 718.1818181818182, 374.5454545454546]",1316,2882,Lower Left
train_437.png,"[619.0, 689.6363636363635, 869.090909090909, 425.4545454545455]",1316,2882,Lower Right
train_462.png,"[1463.698113207547, 288.84905660377353, 800.0, 354.7169811320755]",1316,2978,Upper Left
train_462.png,"[727.8490566037735, 254.88679245283015, 756.6037735849056, 383.0188679245283]",1316,2978,Upper Right
train_462.png,"[1495.7735849056603, 522.8113207547169, 850.9433962264152, 575.4716981132076]",1316,2978,Lower Left
train_462.png,"[639.1698113207547, 530.3584905660377, 867.9245283018868, 547.1698113207547]",1316,2978,Lower Right
train_216.png,"[1411.0, 421.0, 684.0, 358.0]",1316,2864,Upper Left
train_216.png,"[773.0, 467.0, 644.0, 332.0]",1316,2864,Upper Right
train_216.png,"[1407.0, 641.0, 720.0, 478.0]",1316,2864,Lower Left
